,Unnamed: 0,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train,path_img_29
2579,4492,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_6_5500_5626_yes/5517.jpg,18,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_6_5500_5626_yes/,kku2,Men,Student,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_6_5500_5626_yes/5517.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2579_5517.jpg,2579_5517.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_6_5500_5626_yes/5517.jpg
2580,1033,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_4_64100_64201_yes/64150.jpg,50,thonburi,BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_4_64100_64201_yes/,ch4,Women,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_4_64100_64201_yes/64150.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2580_64150.jpg,2580_64150.jpg,/media/tohn/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_4_64100_64201_yes/64150.jpg
2581,47583,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_750_876_yes/811.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_750_876_yes/,kku2,Men,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_750_876_yes/811.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2581_811.jpg,2581_811.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_0_750_876_yes/811.jpg
2582,34092,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_3_4875_5001_yes/4932.jpg,58,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_3_4875_5001_yes/,kku2,Men,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_3_4875_5001_yes/4932.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2582_4932.jpg,2582_4932.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_3_4875_5001_yes/4932.jpg
2583,136887,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_741_756//yes/person_1_200_301_yes/222.jpg,23,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_741_756//yes/person_1_200_301_yes/,Complax,Men,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_741_756//yes/person_1_200_301_yes/222.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2583_222.jpg,2583_222.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_741_756//yes/person_1_200_301_yes/222.jpg
2584,98549,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_15525_15601_yes/15564.jpg,35,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_15525_15601_yes/,ch3,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_15525_15601_yes/15564.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2584_15564.jpg,2584_15564.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_10225_11820//yes/person_0_15525_15601_yes/15564.jpg
2585,121022,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_23_9375_9501_yes/9469.jpg,29,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_23_9375_9501_yes/,kku2,motorcycle,motorcycle,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_23_9375_9501_yes/9469.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2585_9469.jpg,2585_9469.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909/IP Camera16_kku2_kku2_20230615084546_20230615091438_19714671909_25_1665//yes/person_23_9375_9501_yes/9469.jpg
2586,168179,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_12_2000_2101_yes/2062.jpg,30,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_12_2000_2101_yes/,Complax,Women,Working,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_12_2000_2101_yes/2062.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2586_2062.jpg,2586_2062.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_12_2000_2101_yes/2062.jpg
2587,174994,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_1110_1146//yes/person_1_500_601_yes/515.jpg,16,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_1110_1146//yes/person_1_500_601_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_1110_1146//yes/person_1_500_601_yes/515.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2587_515.jpg,2587_515.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_1110_1146//yes/person_1_500_601_yes/515.jpg
2588,86489,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_12_8125_8251_yes/8214.jpg,34,kku2,BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_12_8125_8251_yes/,camera17,Women,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_12_8125_8251_yes/8214.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2588_8214.jpg,2588_8214.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177/IP Camera17_kku2_kku2_20230605182249_20230605185959_2181806177_0_677//yes/person_12_8125_8251_yes/8214.jpg
2589,129438,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_47_34250_34376_yes/34312.jpg,15,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_47_34250_34376_yes/,kku2,motorcycle,motorcycle,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_47_34250_34376_yes/34312.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2589_34312.jpg,2589_34312.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_47_34250_34376_yes/34312.jpg
2590,60535,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_16500_16626_yes/16561.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_16500_16626_yes/,kku2,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_16500_16626_yes/16561.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2590_16561.jpg,2590_16561.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_16500_16626_yes/16561.jpg
2591,78217,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_2_6450_6526_yes/6495.jpg,29,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_2_6450_6526_yes/,ch3,Women,Student,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_2_6450_6526_yes/6495.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2591_6495.jpg,2591_6495.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_3450_3955//yes/person_2_6450_6526_yes/6495.jpg
2592,77186,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_23500_23626_yes/23515.jpg,16,Camera16,BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_23500_23626_yes/,kku2,Women,Student,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_23500_23626_yes/23515.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2592_23515.jpg,2592_23515.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633/IP Camera16_kku2_kku2_20230615080926_20230615084546_19451742633_220_2065//yes/person_1_23500_23626_yes/23515.jpg
2593,40159,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10350_10426_yes/10386.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10350_10426_yes/,ch3,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10350_10426_yes/10386.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2593_10386.jpg,2593_10386.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10350_10426_yes/10386.jpg
2594,37138,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_17750_17876_yes/17811.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_17750_17876_yes/,kku2,Men,Working,Frist,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_17750_17876_yes/17811.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2594_17811.jpg,2594_17811.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_17750_17876_yes/17811.jpg
2595,170368,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1210_1233//yes/person_0_200_301_yes/246.jpg,17,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1210_1233//yes/person_0_200_301_yes/,Complax,Women,Working,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1210_1233//yes/person_0_200_301_yes/246.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2595_246.jpg,2595_246.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1210_1233//yes/person_0_200_301_yes/246.jpg
2596,5281,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_66300_66401_yes/66365.jpg,34,thonburi,BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_66300_66401_yes/,ch4,Women,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_66300_66401_yes/66365.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2596_66365.jpg,2596_66365.jpg,/media/tohn/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_66300_66401_yes/66365.jpg
2597,135025,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_5_12875_13001_yes/12926.jpg,52,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_5_12875_13001_yes/,kku2,motorcycle,motorcycle,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_5_12875_13001_yes/12926.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2597_12926.jpg,2597_12926.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341/IP Camera17_kku2_kku2_20230615142119_20230615145545_17078085341_1481_2065//yes/person_5_12875_13001_yes/12926.jpg
2598,8728,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/kampu_ch4_20230310150002_20230310160002/kampu_ch4_20230310150002_20230310160002_5790_6450//yes/person_0_10700_10801_yes/10750.jpg,50,kampu,BearHouse-Person/kampu_ch4_20230310150002_20230310160002/kampu_ch4_20230310150002_20230310160002_5790_6450//yes/person_0_10700_10801_yes/,ch4,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/kampu_ch4_20230310150002_20230310160002/kampu_ch4_20230310150002_20230310160002_5790_6450//yes/person_0_10700_10801_yes/10750.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2598_10750.jpg,2598_10750.jpg,/media/tohn/HDD/BearHouse-Person/kampu_ch4_20230310150002_20230310160002/kampu_ch4_20230310150002_20230310160002_5790_6450//yes/person_0_10700_10801_yes/10750.jpg
2599,159805,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_718_739//yes/person_1_100_201_yes/116.jpg,17,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_718_739//yes/person_1_100_201_yes/,Complax,Women,Student,Nat,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_718_739//yes/person_1_100_201_yes/116.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2599_116.jpg,2599_116.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_718_739//yes/person_1_100_201_yes/116.jpg
2600,47483,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_13275_13351_yes/13311.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_13275_13351_yes/,ch3,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_13275_13351_yes/13311.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2600_13311.jpg,2600_13311.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_13980_14990//yes/person_0_13275_13351_yes/13311.jpg
2601,138689,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_34_63//yes/person_1_300_401_yes/350.jpg,50,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_34_63//yes/person_1_300_401_yes/,Complax,Men,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_34_63//yes/person_1_300_401_yes/350.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2601_350.jpg,2601_350.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_34_63//yes/person_1_300_401_yes/350.jpg
2602,159717,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_0_0_101_yes/26.jpg,19,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_0_0_101_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_0_0_101_yes/26.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2602_26.jpg,2602_26.jpg,/media/tohn/HDD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_0_0_101_yes/26.jpg
2603,38264,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_23375_23501_yes/23436.jpg,62,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_23375_23501_yes/,kku2,Men,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_23375_23501_yes/23436.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2603_23436.jpg,2603_23436.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_0_23375_23501_yes/23436.jpg
2604,43148,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_33875_34001_yes/33932.jpg,58,Camera17,BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_33875_34001_yes/,kku2,Men,Working,Tung,,Bear-House,train,/media/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_33875_34001_yes/33932.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2604_33932.jpg,2604_33932.jpg,/media/tohn/HDD/BearHouse-Person/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973/IP Camera17_kku2_kku2_20230615145546_20230615160000_17203459973_0_2000//yes/person_1_33875_34001_yes/33932.jpg
2605,7450,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_44800_44901_yes/44875.jpg,25,thonburi,BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_44800_44901_yes/,ch4,Men,Working,Yoke,,Bear-House,train,/media/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_44800_44901_yes/44875.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2605_44875.jpg,2605_44875.jpg,/media/tohn/HDD/BearHouse-Person/thonburi_ch4_20230311080008_20230311210021-034/thonburi_ch4_20230311080008_20230311210021-034_18000_21600//yes/person_8_44800_44901_yes/44875.jpg
2606,61191,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10050_10126_yes/10086.jpg,37,Fashion,BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10050_10126_yes/,ch3,Men,Working,Nat,,Bear-House,train,/media/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10050_10126_yes/10086.jpg,/media/HDD/BearHouse-Person-Data/data_R3_middleframe/train/2606_10086.jpg,2606_10086.jpg,/media/tohn/HDD/BearHouse-Person/Fashion_ch3_20230310145957_20230310200337/Fashion_ch3_20230310145957_20230310200337_5870_6720//yes/person_0_10050_10126_yes/10086.jpg
